name,price,cashback(%),seller,location,rating,sold,status,link,image
"HP 14S EP0090TU i3 N305 8GB 512GB SSD 14 FHD WIN11+OHS - Non Bundle, 8GB",Rp6.149.000,Cashback 2%,AGRES ID,Jakarta Utara,5.0,7 terjual,Official Store,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_jhoA1NH_jhbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-yH7PJz3xp1RgXoMFN1Iut8MFhrSrfgMo0Q3Ny8IC3qMBugcP2_MBDzcg-6JzcyRgCP9gO3com8jBczcz7z3uEPIoAPVgyypCdZuPhZRV0y_gGef2BZBUdo1uyzp-ZQjho9pxHZcBF8Mzc3uggQI2zHS-sZOgwQVYc3_na834FZaUDUSz2Q31i6sJRHAnFH_j7HsHDUMoFyaUEH_JOHmFircYpq9z2Qfdi6sJRbm-xQcri6i-pPcOwQAowQA-wQAJibm-XP3Oig9-wQfgwy3zpUstaoZFiQSuWyMua9fVjrOYag9Ji6sUObm-sy9zwq3zpUs2QHsjRbAHdoAeDHpjdHB7DUMNwyfVXgcBjy9zB9fVjraUEHsJFbm-xyBY7g9o7Usti_iUDUS-5QchBQMoB9fgDQRri6i-MQcYR9fzBgIuFQcBsy9z2QfNwrcVSq3NxPcB5QiUDUS-5QchBQMoB9RgxrMBxQSzwQMVWgZUEUMYagOYMq9xpP9CFQIBwrcrhUiFirMYDQcuXyfuwg9xFg9-2Q3uXPVYXy3OBUstircYs9RoBy9-sqVYjg3zOrmUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6s1dHmdO6_jhH_jpHprF6Aehbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-Qu1p_32DqBBkgcOHuV17_uzCPJNIu_Cv1pVt_M2gH7h9u_zgucrh_jzV8B29u_zqq1BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PE3I2oo1YJZsxMzRPNyjrNHfgU8IoouRxfgAod6c-JZMgo8MrF_jxd6cHp1SzMZIxk33B-r7BX_M2iH72D3A-G83UpgI2q17jfZ32Cq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-HJNEgRuvuJJh_7zo8JNEu_zozVjp_9BG6ZUDUMoDP9o7g9-wq3zwPsUi6sUR6_jRbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUp6Ae7UiFioAnF6mUDUsHN6AUibmUp6_K7UiFiHpjdoiUDUsHN6Aji9ZFigR-5P9CwrRzay9zBgRji6BDhbA-Pbm-FrMBsguYiq3ei6sJho_nDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEopefbsHNHAJaHs1F6_ydHAyDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXoA1fH_npH_KOH_ep6_rFoszY?pub_unit=0&t=desktop&is_search=1&r=https%3A%2F%2Fwww.tokopedia.com%2Fagresid%2Fhp-14s-ep0090tu-i3-n305-8gb-512gb-ssd-14-fhd-win11-ohs-non-bundle-8gb-3ffd8%3FextParam%3Divf%253Dfalse%26src%3Dtopads&src=search&pub_id=0&management_type=1&dv=desktop&page=2&ob=23&keywords=laptop&pub_domain=0,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/7/14/e94955c6-f05d-4e56-a78d-aec967549eb0.jpg
"Lenovo Ideapad Duet 3i N200 8GB 256GB SSD 11.5"" 2K IPS 5MP Win11+OHS",Rp8.799.000,Cashback 4%,Lenovo Authorized Jakarta Barat,Jakarta Barat,5.0,9 terjual,Official Store,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_jfo_HpHpJfbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-yH7PJz3xp1RgXoMFN1Iut8MFhrSrfgMo0Q3Ny8IC3qMBugcP2_MBDzcg-6JzcyRgCP9gO3com8jBczcz7z3uEPIoAPVgyypCdZuPhZRV0y_gGef2BZBUdo1uyzp-ZQjho9pxHZcBF8Mzc3uggQI2zHS-sZOgwQVYc3_na834FZaUDUSz2Q31i6sJRHAnFH_j7HsHDUMoFyaUEH_JOHmFircYpq9z2Qfdi6sJdbm-0g9BRQR-j9fBjUst7Hp1Ro_H7oAKRbm-xQcri6i-0PVYFqI-xrfuwPc7ibm-XP3Oig9-wQfgwy3zpUstaoZFiQSuWyMua9fVjrOYag9Ji6sUObm-sy9zwq3zpUs2QHsjRbAHdoAeDHpjd6u7DUMNwyfVXgcBjy9zB9fVjraUEHsJFbm-xyBY7g9o7Usti_iUDUS-5QchBQMoB9fgDQRri6i-MQcYR9fzBgIuFQcBsy9z2QfNwrcVSq3NxPcB5QiUDUS-5QchBQMoB9RgxrMBxQSzwQMVWgZUEUMYagOYMq9xpP9CFQIBwrcrhUiFirMYDQcuXyfuwg9xFg9-2Q3uXPVYXy3OBUstircYs9RoBy9-sqVYjg3zOrmUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6s1dHidp6_eaoArNo_Hp6_Udbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-H7hkypz6zVVE_uzV8jNEyRB6zV1h_uo-r7BWPchB3czfyfOZgMHa_SgsQuu2_fB-P7hkz9PozVBN_Bo-r7BWo9giQ1NDZ325qu21yRBvu7N2_s-gPJN1gRxoepnF3Bzzo1h9z_-6qMo73BztqJYJu_CouJND3BztQ1B2PfBiH72F3s-DPuKa1MhszsBF3jo-ojBke3BHe72fyfODQMV9o3gsZJ2f3jx3qMzc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMHaqIgszsBF3jo-ojBke3BHe72dgVP383u36_CgufzEZ325q3zIH_xMzReF3A-G83UazMWMZIxagJyNPfVUZMxsHBu2_JoG8Bja69BqusB2yf7NHfHau3Bvq1BRZ3BRq3Ha_SgsQugMyp-3qcoW_MY-qMY2_jzSP7hk__z6qBuE_Ozz8JNEu_o6uJ7aZ3dFvZUDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsHdoAeibmU7HAndUiFiHpjdHiUDUsHN6AeibmUp6_KfUiFiHpjd6Z-Pbm-ag3hBPMVXyfuwrfo5rM1i6snXopypH_1R6_HOosJaH_nNHiFirI-2yfuwyMBjUsthH_1Fbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6sr7omdFosjOHsrd6AyN6ArRbm-hP3ua8uYag3hay3N09RosQR-BUstFbseOo_UF6_nOoAyNopnaopj7we?t=desktop&is_search=1&dv=desktop&pub_domain=0&pub_id=0&keywords=laptop&r=https%3A%2F%2Fwww.tokopedia.com%2Flenovoauthorizedjakbar%2Flenovo-ideapad-duet-3i-n200-8gb-256gb-ssd-11-5-2k-ips-5mp-win11-ohs%3FextParam%3Divf%253Dfalse%26src%3Dtopads&src=search&pub_unit=0&page=2&ob=23&management_type=2,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/6/29/c8169381-a6f7-49c8-9041-c334937938e4.jpg
HP 14S-DQ5115TU - Core i3 1215U 512GB SSD 4GB RAM Intel UHD Notebook,Rp6.649.000,Cashback 2%,GASOL,Malang,,,Pro Merchant,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsnOHpedHAjhbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-yH7PJz3xp1RgXoMFN1Iut8MFhrSrfgMo0Q3Ny8IC3qMBugcP2_MBDzcg-6JzcyRgCP9gO3com8jBczcz7z3uEPIoAPVgyypCdZuPhZRV0y_gGef2BZBUdo1uyzp-ZQjho9pxHZcBF8Mzc3uggQI2zHS-sZOgwQVYc3_na834FZaUDUSz2Q31i6sJRHAnFH_j7HsHDUMoFyaUEH_KOHmFircYpq9z2Qfdi6sJNbm-0g9BRQR-j9fBjUst7HpKRHpJNopHRbm-xQcri6i-0PVYB8cVsPVY7QZUDUMNOQ3-BrBY5gBYxgIHi6sUObm-XP3Oig9-wy3zp9R-BrZUEHs1DUMoxPVY2gIHi6BDa6_rDHpK7omFp6_Kf9ZFiQBYsy3Njq3zxPcuwy3zpUstaH_nDUMVi9RzBrRei6i-6UiFirMYDQcuXyfuwgMh5PaUEUMgDQRPwgcujP9CDq3oxPcB5QBYFy3P2QMV7q3YXUiFirMYDQcuXyfuwPMVaq3VXPVYXy3OBUstiQR-S9fg28IoOrICD8uYFgpJibm-aQfhDg3NsguYB8ICBrMBWg3N79fNxQ31i6i-FQfowrfuxrMot9fzBgIuFUiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-xgVYpyfYagZUEo_KhbsypoAnh6AHF6_rdHsUDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32CP1Okz9xvzcHF_Oz0o1Y1qpuvucDO_OzSq1hAZSuiHsuk3Bo-ojBWu_ooqMhk332jQ1h1u_zouJV7_jPuHJY_H3x6qBjp_VPuoVB1gpV6zJuE3BPuoV22Z9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBX1SzMZIxagJyNQcuIzM2je7BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjV2_JoG8Bja69BqusBE3BPc8ujagfBvq1jF_S20P1NEu_u6zVjh_S2gHjO1e_u6q1tNUiFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHpK7omUDUseFHAKibmUp6_KaUiFiHpjdomUDUsHN6AyibmUp6_KNUB7DUS-BQcufy3NsguYpyfYagZUEHmddHAUR6AeFosJfoAyf6_JRbm-FrMBsguYiq3ei6sJdo_nDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEopeabsUa6AeNoAyR6_JdH_eDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXHpKRHsJdHpnfopeNHsy7HAuY?is_search=1&pub_domain=0&page=2&management_type=1&ob=23&keywords=laptop&dv=desktop&t=desktop&src=search&pub_id=0&r=https%3A%2F%2Fwww.tokopedia.com%2Fgasol%2Fhp-14s-dq5115tu-core-i3-1215u-512gb-ssd-4gb-ram-intel-uhd-notebook%3FextParam%3Divf%253Dfalse%26src%3Dtopads&pub_unit=0,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/10/11/91b1fb5f-d279-470d-8b26-d0bdadc9cd06.jpg
laptop murah RAM 8GB+256GB SSD Intel J4105 Windos 11+Office Laptop,Rp3.198.888,Diskon 5%,TOKO-3C,Jakarta Barat,5.0,7 terjual,Power Merchant,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsndosJ7HpKhbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-yH7PJz3xp1RgXoMFN1Iut8MFhrSrfgMo0Q3Ny8IC3qMBugcP2_MBDzcg-6JzcyRgCP9gO3com8jBczcz7z3uEPIoAPVgyypCdZuPhZRV0y_gGef2BZBUdo1uyzp-ZQjho9pxHZcBF8Mzc3uggQI2zHS-sZOgwQVYc3_na834FZaUDUSz2Q31i6sJRHAnFH_j7HsHDUMoFyaUE6_nFbm-FQRo2PcB5QiUEHsnDUMWB89P5rMzwq3ei6sep6_efoAJpo_KDUMVDgaUEUMW79RCtrMVpguY7QZUDUMNOQ3-BrBY5gBYxgIHi6sUObm-XP3Oig9-wy3zp9R-BrZUEHs1DUMoxPVY2gIHi6BDa6_rDHpK7omFp6_Kf9ZFiQBYsy3Njq3zxPcuwy3zpUstaH_nDUMVi9RzBrRei6i-6UiFirMYDQcuXyfuwgMh5PaUEUMgDQRPwgcujP9CDq3oxPcB5QBYFy3P2QMV7q3YXUiFirMYDQcuXyfuwPMVaq3VXPVYXy3OBUstiQR-S9fg28IoOrICD8uYFgpJibm-aQfhDg3NsguYB8ICBrMBWg3N79fNxQ31i6i-FQfowrfuxrMot9fzBgIuFUiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-xgVYpyfYagZUEo_jdbsrhHAKh6_ydos1R6_eDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1Bd_1H78JNkqpCvuJ1h_32uHJOk__oo81BpZ3O7QcuygIgsQu-Myp-6PMoWu3Bvq1BR_c2CH7YJypV-q9P2yM7NPujau3Bvq12D_S2-oujaZ_oqq_nh_7zVP7h11Mh6zcW73uzgHjNNH3hvz717_Bzz8J7auMhvzOB2_JoGPMoWQcNxupuM3jP3POKaQcW-qMY2_1o-r7BW69BxufzFyMFNPfoW63Wju7dF3A-Dq7BkQfBoe7BpZ37N83V9gICiQABEy1rNPOKaQcW-qMY2_1o-r7BXzsVq3JtO3AoZqVtp_3Bvq1tFyBxd6cJp1MggQj2f3uPZ6cgIPACyH7-5yfOc8B2_Z9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBke3BHe72E3_UN8u23692qu7gN3_-Sq1Y2Z_CvuJOO_7zzH1OkZ_V6qjBd_92CoJY113BM1_7YUiFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHpK7omUDUseFHAKibmUp6_KaUiFiHpjdomUDUsHN6AyibmUp6_KNUB7DUS-BQcufy3NsguYpyfYagZUEHmddoAHao_yhosJ7HsHF6AeDUSCaq3oB9f-2gmUE6_nFbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6sr7HZddHsyRo_1fos1aoAy7bm-hP3ua8uYag3hay3N09RosQR-BUstFbsHN6AndHAHp6_1pHsJOHpyfwe?t=desktop&keywords=laptop&dv=desktop&is_search=1&pub_unit=0&page=2&src=search&pub_id=0&pub_domain=0&ob=23&management_type=1&r=https%3A%2F%2Fwww.tokopedia.com%2Ftoko-3c%2Flaptop-murah-ram-8gb-256gb-ssd-intel-j4105-windos-11-office-laptop-putih-256-gb-0fc43%3FextParam%3Divf%253Dfalse%26src%3Dtopads,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/11/6/77a74d14-87b6-43a1-9475-c629f81695d0.jpg
ASUS ROG Flow Z13 GZ301ZE I9-12900H RTX3050Ti 16GB 1TB 120Hz W11 OHS,Rp26.939.000,Cashback 2%,Collins Official,Jakarta Pusat,4.9,40+ terjual,Official Store,https://www.tokopedia.com/collinsofficial/asus-rog-flow-z13-gz301ze-i9-12900h-rtx3050ti-16gb-1tb-120hz-w11-ohs?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/4/14/417f9f01-e03a-4c78-bf6d-865ad2d67ed1.jpg
ASUS ROG Zephyrus M16 GU604VI i9 13900H 64GB 2T RTX4070 8G 16QHD 240Hz,Rp32.099.000,Cashback 2%,Top Tech,Jakarta Utara,4.9,18 terjual,Official Store,https://www.tokopedia.com/toptech/asus-rog-zephyrus-m16-gu604vi-i9-13900h-64gb-2t-rtx4070-8g-16qhd-240hz-16gb-1tbssd-non-bundling?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/8/5/621d0c99-ecbf-405b-88a3-4e5f1fb35c71.jpg
Lenovo LOQ 15 Gaming Ryzen 5 7640HS RTX4050 6GB 8GB 512SSD W11 -3CID,Rp14.849.000,Cashback 2%,AMD Official Store,Jakarta Utara,5.0,19 terjual,Official Store,https://www.tokopedia.com/amd-id/lenovo-loq-15-gaming-ryzen-5-7640hs-rtx4050-6gb-8gb-512ssd-w11-3cid-8gb-512ssd-tanpa-antigores-bc081?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/9/22/207d2157-eb12-48c5-942a-8e556223e741.png
"MSI Modern 14 C12MO i5-1235U 512GB Iris Xe Graphics 14"" FHD IPS-Level",Rp7.959.000,Cashback 2%,MSI Official Store,Jakarta Pusat,4.9,250+ terjual,Official Store,https://www.tokopedia.com/msi-official/msi-modern-14-c12mo-i5-1235u-512gb-iris-xe-graphics-14-fhd-ips-level-8gb-b8bc9?extParam=cmp%3D1%26ivf%3Dtrue%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/9/20/ab8f3784-623b-4e83-bca9-c4d07133b8fd.jpg
Laptop Lenovo Thinkpad T490 Core i7 8565U RAM 32GB FULL HD 14 Inch,Rp3.400.000,Cashback 2%,FoxComp,Jakarta Pusat,5.0,50+ terjual,Power Merchant,https://www.tokopedia.com/foxcomp/laptop-lenovo-thinkpad-t490-core-i7-8565u-ram-32gb-full-hd-14-inch-i5-gen-8-8gb-ssd-128-adbef?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/3/14/32d8437d-402a-4bee-ac38-68a3efc11c36.jpg
New Macbook Air M2 Chip 2022 13 inch 8 Core CPU 8 Core GPU 8GB/256GB,Rp14.675.000,,applewatchstuff,Jakarta Barat,5.0,60+ terjual,Pro Merchant,https://www.tokopedia.com/applewatchstuff/new-macbook-air-m2-chip-2022-13-inch-8-core-cpu-8-core-gpu-8gb-256gb-starlight-cpo?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/8/22/b85f0ffa-1eaa-45bb-8804-c326e15e79cc.jpg
Laptop ASUS Vivobook A1402ZA Core i7 1260p 16GB 1TB 14.0FHD IPS,Rp9.999.000,Cashback 2%,Top Tech,Jakarta Utara,5.0,7 terjual,Official Store,https://www.tokopedia.com/toptech/laptop-asus-vivobook-a1402za-core-i7-1260p-16gb-1tb-14-0fhd-ips-8gb-512gb-non-bundling-2c334?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/9/1/ec3d3499-e1c6-4615-a8cd-6190aee111f7.jpg
"Asus Vivobook 14X M1403QA - Ryzen 5 5600H 16GB 512ssd W11+OHS 14""WUXGA",Rp7.539.000,Cashback 2%,Top Tech,Jakarta Utara,5.0,500+ terjual,Official Store,https://www.tokopedia.com/toptech/asus-vivobook-14x-m1403qa-ryzen-5-5600h-16gb-512ssd-w11-ohs-14-wuxga-8gb-non-bundling?extParam=cmp%3D1%26ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/9/20/713eb7c2-e3dd-4553-b053-7ea5b0692ec3.jpg
ASUS TUF Gaming F15 FX506HF I5-11400H RTX2050 512GB 15.6 144Hz W11,Rp10.999.000,Cashback 2%,AGRES ID,Jakarta Utara,5.0,100+ terjual,Official Store,https://www.tokopedia.com/agresid/asus-tuf-gaming-f15-fx506hf-i5-11400h-rtx2050-512gb-15-6-144hz-w11-ram-8gb-non-bundle-41472?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/8/29/360ab6f7-a2ff-4b90-bfc9-d4eba3d7b95c.jpg
CORE i7 GEN 8 TERMURAH ! LENOVO THINKPAD X280 LAPTOP SETIPIS X1 CARBON,Rp2.100.000,Cashback 2%,Trinity Comp,Jakarta Barat,4.9,1rb+ terjual,Pro Merchant,https://www.tokopedia.com/trinitycomp/core-i7-gen-8-termurah-lenovo-thinkpad-x280-laptop-setipis-x1-carbon-i3-gen-8-4gb-ssd-128?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/8/24/29375bba-86cf-463d-a47e-44edbe164433.jpg
Lenovo Ideapad Slim 3 Ryzen 3 5300U 8GB 512GB 14ALC6 OHS W10,Rp5.698.999,Cashback 2%,Onestop Gaming,Jakarta Pusat,5.0,250+ terjual,Official Store,https://www.tokopedia.com/onestopgaming/lenovo-ideapad-slim-3-ryzen-3-5300u-8gb-512gb-14alc6-ohs-w10-82h701hyid-grey?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/10/20/1bff1114-58d5-432a-bc78-2c78cb1ff307.png
Macbook Pro M2 Chip 2022 256GB/512GB CPO (Certified Pre Owned),Rp16.899.000,,applewatchstuff,Jakarta Barat,5.0,40+ terjual,Pro Merchant,https://www.tokopedia.com/applewatchstuff/macbook-pro-m2-chip-2022-256gb-512gb-cpo-certified-pre-owned-space-grey-256gb?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/12/14/4e4da0c6-0e24-42a4-ab46-1fabe1531b7d.jpg
"ACER Aspire 7 Gaming A715-76G Core i5-12450H GTX1650 512GB 15.6"" 144Hz",Rp10.098.999,Cashback 2%,TeknoTrend,Jakarta Pusat,5.0,40+ terjual,Official Store,https://www.tokopedia.com/teknotrend/acer-aspire-7-gaming-a715-76g-core-i5-12450h-gtx1650-512gb-15-6-144hz-8gb-non-bundling-3ca55?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/10/16/13b3b083-7053-4cbb-9c59-b37feb3b6f53.png
"LENOVO THINKPAD L13 CORE I7 1165G7 16GB 1TB SSD 13.3""FHD IPS",Rp10.099.000,Cashback 2%,ROGS STORE,Jakarta Utara,5.0,13 terjual,Official Store,https://www.tokopedia.com/rogsstoreid/lenovo-thinkpad-l13-core-i7-1165g7-16gb-1tb-ssd-13-3-fhd-ips-standard-16gb-512-ssd-03d31?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/11/6/ee71b2cb-a3bc-4b75-bebb-ac1ee88b4ff7.jpg
ASUS M415DAO VIPS351 Ryzen 3 3250 8GB 512ssd Vega3 W10 OHS 14.0FHD IPS,Rp5.019.000,Cashback 2%,royalltech,Jakarta Utara,5.0,500+ terjual,Official Store,https://www.tokopedia.com/royalltech/asus-m415dao-vips351-ryzen-3-3250-8gb-512ssd-vega3-w10-ohs-14-0fhd-ips-laptop-4gb-256ssd-fhd?extParam=cmp%3D1%26ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/8/26/aac5fc57-645c-44e4-897e-5d796a2ce245.png
"MSI thin GF63 RTX2050 I5 GEN 11 8/16GB 512GB w11 15"" 144Hz ips",Rp9.349.000,Cashback 2%,Intel Gaming ID,Jakarta Utara,4.9,100+ terjual,Official Store,https://www.tokopedia.com/intelgamingid/msi-thin-gf63-rtx2050-i5-gen-11-8-16gb-512gb-w11-15-144hz-ips-non-bundle-ram-8gb-9f7e0?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/10/2/d5394617-40dd-4236-becd-99fa0da8ee68.jpg
"LENOVO LEGION 5 PRO 16 RTX3050TI CORE i7-12700 32GB 1TB SSD 16""QHD",Rp16.899.000,Cashback 2%,ROGS STORE,Jakarta Utara,5.0,25 terjual,Official Store,https://www.tokopedia.com/rogsstoreid/lenovo-legion-5-pro-16-rtx3050ti-core-i7-12700-32gb-1tb-ssd-16-qhd-16gb-512-ssd-laptop?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/1/30/a5fea733-8b7f-4d50-b1e3-4646b2a5adb7.jpg
LAPTOP TABLET OK ! LENOVO THINKPAD YOGA 11E N3350 RAM 8GB/256GB SSD,Rp1.350.000,Cashback 1%,MR_elektronik,Jakarta Barat,4.8,100+ terjual,Power Merchant,https://www.tokopedia.com/alvinluo-shop/laptop-tablet-ok-lenovo-thinkpad-yoga-11e-n3350-ram-8gb-256gb-ssd-4gb-128gb-no-ts?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/4/28/3997803b-708d-458e-9c1b-09ff11d1249b.jpg
Microsoft Surface Pro 9 Intel i7 / i5 1TB 512GB 256GB SSD 16GB RAM,Rp25.559.000,,Studio Ponsel,Jakarta Pusat,5.0,100+ terjual,Official Store,https://www.tokopedia.com/studioponsel/microsoft-surface-pro-9-intel-i7-i5-1tb-512gb-256gb-ssd-16gb-ram-i7-256gb-graphite-bundle?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/12/5/dbc2b018-f688-425f-bd24-cc3addc18b85.jpg
Lenovo Thinkpad X280 i7 Gen 8Th Touchscreen 8/256GB,Rp3.400.000,Cashback 1%,karakter komputer,Jakarta Pusat,5.0,2 terjual,Pro Merchant,https://www.tokopedia.com/karakterkomputer/lenovo-thinkpad-x280-i7-gen-8th-touchscreen-8-256gb?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/10/20/defc73a3-3213-4211-a399-2fd6a6460176.jpg
Laptop Lenovo IdeaPad Slim 3i i3-1115G4 8GB 256GB SSD Win11+OHS,Rp5.699.000,Cashback 4%,Lenovo Authorized Tangerang,Tangerang,5.0,1rb+ terjual,Official Store,https://www.tokopedia.com/lenovo-tangerang/laptop-lenovo-ideapad-slim-3i-i3-1115g4-8gb-256gb-ssd-win11-ohs-artic-grey?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/9/29/e273d68a-bbf9-400f-b320-a2dc6aa5ad8c.jpg
Laptop HP 14-em0014au/em0033AU Ryzen 3 7320U 512GB SSD 8GB Win11+OHS,Rp6.199.000,Cashback 3%,Sinarmulia Sukses Makmur,Jakarta Barat,5.0,100+ terjual,Official Store,https://www.tokopedia.com/sinarmulia/laptop-hp-14-em0014au-em0033au-ryzen-3-7320u-512gb-ssd-8gb-win11-ohs-silver?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/3/13/f8667a8e-2b04-491d-96fa-7509a23e28ba.jpg
"ASUS VIVOBOOK ULTRA K513EA OLED - I5 1135G7 8GB 512SSD IRISXE 15"" FHD",Rp8.639.000,Cashback 2%,Intel Store ID,Jakarta Utara,4.9,100+ terjual,Official Store,https://www.tokopedia.com/intelstore-id/asus-vivobook-ultra-k513ea-oled-i5-1135g7-8gb-512ssd-irisxe-15-fhd-non-bundle-8-gb-fc2e4?extParam=ivf%3Dtrue%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/11/9/9afc56ff-a740-483d-87a9-3e097ee89100.png
